epoch,loss,val_loss
0,0.0003378211404196918,0.00019640589016489685
1,0.0001919871283462271,0.00016612680337857455
2,0.00016617389337625355,0.00014106891467235982
3,0.00015258784696925431,0.0001261355064343661
4,0.0001443735818611458,0.00012261925439815968
5,0.00013707493781112134,0.00012481791782192886
6,0.00013243826106190681,0.0001131277167587541
7,0.00012815423542633653,0.00010772056702990085
8,0.00012432476796675473,0.00010931902943411842
9,0.00012148008681833744,0.00010397151345387101
10,0.00010823141928995028,9.00750164873898e-05
11,0.00010544252290856093,8.860588422976434e-05
12,0.00010373962868470699,8.67433482198976e-05
13,0.00010260247654514387,8.523716678610072e-05
14,0.0001012748180073686,8.42497029225342e-05
15,0.00010109550930792466,8.342123328475282e-05
16,0.00010086115071317181,8.346958202309906e-05
17,0.00010064792877528816,8.35185419418849e-05
18,0.00010072565055452287,8.347383845830336e-05
19,0.00010049420961877331,8.34049133118242e-05
20,0.00010068799019791186,8.341002103406936e-05
21,0.00010076008038595319,8.342595538124442e-05
