epoch,loss,val_loss
0,0.0003801634884439409,0.0002305072412127629
1,0.00022367964265868068,0.00018279635696671903
2,0.00019365384650882334,0.00016125554975587875
3,0.00017872174794320017,0.00014611058577429503
4,0.00016916805179789662,0.0001415054575772956
5,0.00016166124260053039,0.00013720706920139492
6,0.00015640869969502091,0.00014514810754917562
7,0.0001394348219037056,0.00011782536603277549
8,0.00013559799117501825,0.00011671297397697344
9,0.0001338290749117732,0.00011531010386534035
10,0.00013256051170174032,0.00011244865163462237
11,0.00013053051952738315,0.00011255546996835619
12,0.00013010490511078387,0.00011131219798699021
13,0.00012962971231900156,0.00011150853242725134
14,0.00012968028022442013,0.00011166741751367226
